title,rent_per_period,rent_period,region,property_size_sqm,bedrooms,bathrooms,furnishing,listing_by,user_id,is_owner,can_view_contacts,status,property_url,description,property_address,estate_name,condition,toilets,ranter_or_agent_name,time_on_jiji,property_details
"5bdrm Bungalow in Hilltop Road, Ngong for rent",70000,per month,"Kajiado, Ngong",200,5,4,Unfurnished,Agent,2031857,False,True,active,/ngong/houses-apartments-for-rent/5bdrm-bungalow-in-hilltop-road-ngong-for-rent-dZ0KdvPld33f5CDHuVnpunVf.html,,"Kajiado, Ngong, 54 min ago",Hilltop Road,Fairly Used,5,Harrison Wahome,5 y 10 m on Jiji,"5 bedroom bungalow 4 ensuite sitting on a quarter acre to let in Ngong, Hilltop road. 200 metres from tarmac. All 3 bedrooms ensuite in the main house one is ensuite in the upstairs 2 bedroom extension. Has ample laundry area. Garage for 2 cars though 4 cars can fit. Easy access from Ngong road via Hilltop road. Close to many schools, supermarkets, markets, hospitals."
"4bdrm Maisonette in Milimani, Kitengela for rent",115000,per month,"Kajiado, Kitengela",5000,4,5,Unfurnished,Agent,1492607,False,True,active,/kitengela/houses-apartments-for-rent/4bdrm-maisonette-in-milimani-kitengela-for-rent-gdIXF2t7DUf5TzSJ5DJE7mS4.html,,"Kajiado, Kitengela, 54 min ago",milimani,Newly-Built,5,catusokumu,6 y 1 m on Jiji,"Kitengela
4 Bedroom All En-suite Plus 1bd Dsq Massionatte For Rent In Kitengela, Milimani Area 
 Call or WhatsApp +
 For Rent at 115k 
-Its located in Milimani in a gated court with a common entrance and security at the gate.
-In the locality is Quickmart Mall, Kitengela Mall, EPZ, Acacia Catholic School, Kitengela International School, Lakewood School, Galaxy hotel etc.
- From the main door one enters a spacious lounge with wide windows and dining area attached to the kitchen through a door.
-Spacious kitchen designed with enough cabinets for storage and in addition, is a pantry. The cooker space, refrigerator.
-Master bedroom en-suite, with enough wardrobes, dressing area, spacious bathroom and a balcony.
- Has a family/ Tv room, attached is pergola design upstairs.
- Water is borehole.
- Electricity is tokens."
"1bdrm Apartment in Nairobi West, Madaraka for rent",30000,per month,"Nairobi West, Madaraka",1500,1,1,Unfurnished,Agent,1983245,False,True,active,/madaraka/houses-apartments-for-rent/1bdrm-apartment-in-nairobi-west-madaraka-for-rent-zuOZVW7C9dOM0AqTPeCvXXMk.html,,"Nairobi, Nairobi West, Madaraka, 54 min ago",Nairobi West,Renovated,1,Maryanne Ndumia,5 y 11 m on Jiji,"Spacious and modern one bedroom Nairobi West in a serene environment. Its all well lit, has borehole and council water, has ample parking, its less than five minutes walk to public transport, ready for occupation."
1bdrm Apartment in Nairobi West for rent,35000,per month,"Nairobi, Nairobi West",1500,1,1,Unfurnished,Agent,1983245,False,True,active,/nairobi-west/houses-apartments-for-rent/1bdrm-apartment-in-nairobi-west-for-rent-rnTRu63haFIQOIxSZsvzHWYl.html,,"Nairobi, Nairobi West, 54 min ago",Nairobi West,Renovated,1,Maryanne Ndumia,5 y 11 m on Jiji,"Newly renovated spacious one bedroom own compound. Its all well lit, service charge and water bill inclusive, has both borehole and council water, ample underground parking, easily accessible,has its own compound ,ready for occupation."
2bdrm Apartment in Madaraka for rent,45000,per month,"Nairobi West, Madaraka",1000,2,1,Unfurnished,Agent,1983245,False,True,active,/madaraka/houses-apartments-for-rent/2bdrm-apartment-in-madaraka-for-rent-68W0xfIQQb1RJAkKoeaeQgM6.html,,"Nairobi, Nairobi West, Madaraka, 54 min ago",Madaraka,Renovated,1,Maryanne Ndumia,5 y 11 m on Jiji,"Very spacious two bedrooms in a serene gated community Madaraka. All well lit, toilet and bathroom separate, kitchen has a pantry, all well lit, has allocated parking,ready for occupation."
3bdrm Bungalow in Kenyatta Road for rent,65000,per month,"Juja, Kenyatta Road / Theta ",123,3,3,Unfurnished,Agent,5511260,False,True,active,/theta/houses-apartments-for-rent/3bdrm-bungalow-in-kenyatta-road-for-rent-5R5jshPWZpEACUYqJ0Wk2teq.html,,"Kiambu, Juja, Kenyatta Road / Theta , 3 hours ago",Kenyatta Road,Fairly Used,3,Luminous Properties,1 y 5 m on Jiji,"Key Features:
	•	3 Bedrooms (Master Ensuite) + Staff Quarters
	•	Spacious Lounge Opening to Private Garden
	•	Separate Dining Area & Visitors Cloakroom
	•	Modern Kitchen with Pantry & Laundry Area"
4bdrm Duplex in Matasia for rent,100000,per month,"Ngong, Matasia",440,4,4,Unfurnished,,1316707,False,True,active,/matasia/houses-apartments-for-rent/4bdrm-duplex-in-matasia-for-rent-clzsEpExAiLCEmR9wImbnuod.html,,"Kajiado, Ngong, Matasia, 54 min ago",Matasia,Newly-Built,4,Zewi Properties,6 y 1 m on Jiji,"Own & Earn: Twin Mansionettes for Sale in 46 Hill View Estate! 
 Live in One, Rent the Other, or Invest in Both! 
 These stunning twin houses in 300m from Ngong-Kiserian Road, offer unmatched comfort, security, and investment potential!
 House 1 – 
 4 Bedrooms, all ensuite+Dsq
 Size: 374.7 sqm
 Parking for 2 vehicles
 Solar water panel (300L) & 6,000L water tank
 WiFi in all rooms
 CCTV security system
 Cabro-paved driveway & compound
 Electric & laser wire fencing
 Parking for 2 vehicles
 Solar water panel (300L) & 6,000L water tank
 WiFi in all rooms
 CCTV security system
 Cabro-paved driveway & compound
 Electric & laser wire fencing
 Prime Location | Secure Neighborhood |"
2bdrm Apartment in Kilimani for rent,115000,per month,"Nairobi, Kilimani",115,2,3,Unfurnished,,1108755,False,True,active,/kilimani/houses-apartments-for-rent/2bdrm-apartment-in-kilimani-for-rent-aU6KUBdpytq3TMKpdUNtLB3s.html,,"Nairobi, Kilimani, 55 min ago",,Newly-Built,3,Craiova Realtors,6 y 1 m on Jiji,"Newly Built 2-Bedroom Apartment 
Apartment Features:
Elegantly designed, spacious layout
Royal interior finishes with high-quality fixtures
Executive lounge and a generous dining area
Gourmet kitchen with sleek, fitted cabinetry
Two beautifully appointed en-suite bedrooms
Expansive balconies in the master bedroom and living room
Designer lighting throughout the apartment
Meticulous finishing in all spaces
Amenities:
Rooftop sky view terrace perfect for relaxing 
Swimming pool with a sunbathing deck
Children’s play zone
Fully equipped modern gym
Large balconies and a fully fitted kitchen
Standby generator serving all areas
Two high-speed lifts per block
Borehole and solar water heating system
CCTV surveillance and 24/7 manned gatehouse
Video access control for enhanced security
Ready fiber-optic internet connection."
3bdrm Apartment in Thindigua/Kasarini for rent,50000,per month,"Kiambu / Kiambu , Thindigua/Kasarini",122,3,3,Unfurnished,,5791182,False,True,active,/thindigua-kasarini/houses-apartments-for-rent/3bdrm-apartment-in-thindigua-kasarini-for-rent-aRJ7ISOz2fQkPsy43CHU1W1S.html,,"Kiambu, Kiambu / Kiambu , Thindigua/Kasarini, 3 hours ago",,Renovated,3,Sufficient Homes,1 y on Jiji,"The most spacious 3 bedroom apartment in Thindigua, Kiambu Road. 
It's master ensuite. 
Has a bathtub.
Living area balcony. 
A laundry balcony. 
Perfect natural lightings. 
Spacious bedrooms. 
Ample parking. 
Kindly call or WhatsApp for more details and assistance"
"2bdrm Apartment in Rhapta Road, Westlands for rent",65000,per month,"Nairobi, Westlands",18,2,2,Unfurnished,Agent,597208,False,True,active,/westlands/houses-apartments-for-rent/2bdrm-apartment-in-rhapta-road-westlands-for-rent-wJ4mMnEmNf0RyKoeBOUEKQ8V.html,,"Nairobi, Westlands, 3 hours ago",Rhapta road,Fairly Used,2,Jiji User,6 y 1 m on Jiji,"This nicely done and very spacious 2 bedroom apartment is available for rent.
Located in Rhapta road area of Westlands Nairobi."
2bdrm Apartment in State House for rent,70000,per month,"Kilimani, State House Area",18,2,1,Unfurnished,Agent,597208,False,True,active,/state-house-area/houses-apartments-for-rent/2bdrm-apartment-in-state-house-for-rent-dDa3n5vqga36MLsSG2OiX4I3.html,,"Nairobi, Kilimani, State House Area, 3 hours ago",State House,Fairly Used,1,Jiji User,6 y 1 m on Jiji,Available for rent is this well maintained and very spacious 2 bedroom apartment... Located in State House area Nairobi.
2bdrm Apartment in Riverside for rent,120000,per month,"Lavington, Riverside Drive",150,2,2,Unfurnished,,1940862,False,True,active,/riverside-drive/houses-apartments-for-rent/2bdrm-apartment-in-riverside-for-rent-2UJAWXenpQjaGabLWg5UoNRA.html,,"Nairobi, Lavington, Riverside Drive, 3 hours ago",Riverside,Newly-Built,2,Peter Kihiu,6 y on Jiji,"Riverside drive 2bedroom apartment. Spacious,secure,accessible,master en suite"
"4bdrm Apartment in Valley Arcade, Lavington for rent",200000,per month,"Nairobi, Lavington",245,4,4,Unfurnished,Agent,2357415,False,True,active,/lavington/houses-apartments-for-rent/4bdrm-apartment-in-valley-arcade-lavington-for-rent-8JZ7fIPQ6ivdgwqR8HcZ4oDi.html,,"Nairobi, Lavington, 55 min ago",Valley Arcade,Newly-Built,5,Fair Homes Kenya,5 y 3 m on Jiji,"An exclusively brand new spacious 4bedroom plus Dsq all en-suite apartment for rent in the heart of Lavington Valley Arcade area. 
- High quality finishes 
- Spacious lounge 
- Separate dining room 
- Closed plan fitted kitchen 
- Laundry area 
- Visitors cloakroom 
- Swimming pool 
- Gym
- Full backup generator 
- Kids play area 
- Borehole 
- Lifts 
- Ample parking 
- CCTV surveillance and intercom system 
- 24hr company security"
"1bdrm Apartment in Riara Road, Lavington for rent",75000,per month,"Nairobi, Lavington",90,1,1,Unfurnished,Agent,2357415,False,True,active,/lavington/houses-apartments-for-rent/1bdrm-apartment-in-riara-road-lavington-for-rent-2JHkBbXjpIO1SEwCznqf9ZlP.html,,"Nairobi, Lavington, 55 min ago",Riara Road,Newly-Built,1,Fair Homes Kenya,5 y 3 m on Jiji,"An exclusively ultra modern brand new spacious 1bedroom apartment for rent in the leafy secure suburb of Lavington next to Junction Mall. 
- High quality finishes 
- Spacious lounge 
- Balcony access 
- Fitted kitchen 
- Swimming pool 
- Fully equipped gym 
- Full backup generator 
- Kids play area 
- Ample parking 
- CCTV surveillance system 
- 24hr company security"
Furnished 1bdrm Apartment in Pride Apartment for rent,75000,per month,"Kilifi, Mtwapa",19,1,1,Furnished,Owner,1668240,False,True,active,/mtwapa/houses-apartments-for-rent/furnished-1bdrm-apartment-in-pride-apartment-for-rent-1m6zQ4FALpfkxTvBY2yLdoli.html,,"Kilifi, Mtwapa, 55 min ago",Pride Apartment Mtwapa opposte Hotel Comster,Newly-Built,1,Honeydew Stays,6 y 1 m on Jiji,"Discover comfort and convenience in this stylish studio at Pride Apartments, Mtwapa—just steps from Hotel Comster. Enjoy an ensuite room with a fully equipped kitchenette, fast WiFi, smart TV, and work desk. Stay cool with overhead fans and refreshed with provided toiletries. Nestled in a gated community with 24/7 security and self check-in. Access to a swimming pool. Ideal for solo travelers or couples seeking privacy and ease.
This unique place has a style all its own."
"Furnished 5bdrm Apartment in Royal Oaks Residency, Valley Arcade",480000,per month,"Lavington, Valley Arcade",295,5,6,Furnished,Owner,1668240,False,True,active,/valley-arcade/houses-apartments-for-rent/furnished-5bdrm-apartment-in-royal-oaks-residency-valley-arcade-5URtOrJreuc6vKdsd4ivMOQJ.html,,"Nairobi, Lavington, Valley Arcade, 55 min ago",Royal Oaks Residency,Newly-Built,6,Honeydew Stays,6 y 1 m on Jiji,"Royal Oaks Residency – 5BR All En-Suite Apartment
Location: Ole Dume Road, Lavington, Nairobi

Experience luxury in this spacious 5-bedroom all en-suite apartment with an extra guest bathroom. Perfect for families, expats, or long-term stays.

 Highlights:
Modern kitchen, high-speed Wi-Fi, smart TV, balcony, wooden flooring, laundry area.
Amenities include a gym, indoor pool, kids' play area, landscaped garden, backup power, borehole, biometric access, 24/7 security, lifts & secure parking.

 Walk to Valley Arcade, near Yaya, Junction & Lavington Malls.
 20 mins to JKIA.

 + to Book your stay

#RoyalOaksResidency #LuxuryLivingNairobi #5BedroomApartment #LavingtonHomes #FurnishedApartmentNairobi"
"3bdrm Apartment in Kingara Road, Lavington for rent",100000,per month,"Nairobi, Lavington",172,3,2,Unfurnished,Agent,2357415,False,True,active,/lavington/houses-apartments-for-rent/3bdrm-apartment-in-kingara-road-lavington-for-rent-hygL6lyYrU7Fl7wYzj938va5.html,,"Nairobi, Lavington, 56 min ago",Kingara Road,Renovated,3,Fair Homes Kenya,5 y 3 m on Jiji,"An exclusively ultra modern spacious 3bedroom apartment for rent in the heart of Lavington. 
- High quality finishes 
- Spacious lounge 
- Dining room 
- Fitted kitchen 
- Laundry area 
- Visitors cloakroom 
- Indoor swimming pool 
- Gym
- Kids play area 
- Borehole 
- Lifts 
- Full backup generator 
- Ample parking 
- CCTV surveillance system 
- 24hr company security"
2bdrm Block of Flats in Ole Kasasi for rent,18000,per month,"Ongata Rongai, Ole Kasasi",75,2,1,Unfurnished,Agent,1555480,False,True,active,/ole-kasasi/houses-apartments-for-rent/2bdrm-block-of-flats-in-ole-kasasi-for-rent-7XSIVMN7piqIdjGNA4Lq9YvM.html,,"Kajiado, Ongata Rongai, Ole Kasasi, 56 min ago",,Newly-Built,1,Alex,6 y 1 m on Jiji,"Located in Olekasasi, Kandisi area, on your way to SGR and Rimpa area. Along the road. Very serene environment. Ample parking. Well lit, spacious. Borehole water supply. Prepaid electricity. One month's deposit. Owner-managed.
Amenities.
Precious Gems.
Green Garden Group Of Schools. 
Nazarene University. 
Rudolf Steiner. 
Manna Bible School."
3bdrm Apartment in Ruaka for rent,70000,per month,"Kiambu, Ruaka",120,3,2,Unfurnished,,1957277,False,True,active,/ruaka-banana/houses-apartments-for-rent/3bdrm-apartment-in-ruaka-for-rent-aihh2uBQ1CqLMug60QOnH3tZ.html,,"Kiambu, Ruaka, 56 min ago",,Renovated,,Simon,6 y on Jiji,"Ruaka Limuru Road executive 3 bedrooms master ensuite apartment ,renting at 70k inclusive of service charge"
"2bdrm Apartment in Royal Gardens, Kiamunyi for rent",16000,per month,"Nakuru Town East, Kiamunyi",100,2,2,Unfurnished,Agent,2334268,False,True,active,/kiamunyi/houses-apartments-for-rent/2bdrm-apartment-in-royal-gardens-kiamunyi-for-rent-9XBkJV0NbKDsuPHC9JYHJJCS.html,,"Nakuru, Nakuru Town East, Kiamunyi, 56 min ago",Royal gardens,Newly-Built,2,FAIRMOUNT PROPERTY REALTORS,5 y 3 m on Jiji,"Modern 2bedroom house
Well secured
Ample parking
4tenants in the compound"
3bdrm Apartment in Karen for rent,52500,per month,"Nairobi, Karen",1000,3,2,Unfurnished,Agent,2229331,False,True,active,/karen/houses-apartments-for-rent/3bdrm-apartment-in-karen-for-rent-mlPyyJWLR0acGMXz7303879p.html,,"Nairobi, Karen, 56 min ago",,Fairly Used,2,Mugoyah Peter,5 y 5 m on Jiji,Master Ensuite. Lift. Balcony. Pantry. Airy and well naturally lit.
1bdrm Apartment in Kilimani for rent,60000,per month,"Nairobi, Kilimani",62,1,1,Unfurnished,,5078665,False,True,active,/kilimani/houses-apartments-for-rent/1bdrm-apartment-in-kilimani-for-rent-chszSSZ8IrPYhRnL64mPIBJJ.html,,"Nairobi, Kilimani, 3 hours ago",Kilimani,Newly-Built,,Clakson Property,2 y 2 m on Jiji,"Modern 1 Bedroom Apartment for Rent – Kilimani (Near Yaya Centre)
Rent: KSh 60,000/month (Inclusive of Service Charge)
Experience urban living at its finest in this stylish 1-bedroom apartment just a short walk from Yaya Centre. Perfect for young professionals or couples seeking comfort, convenience, and lifestyle in the heart of Kilimani.
Features:
Spacious and modern layout
Elevator access
Fully equipped gym
Backup generator for uninterrupted power
Ample secure parking
Don't miss out on this prime location – schedule a viewing today!
Contac"
3bdrm Apartment in Lavington for rent,55000,per month,"Nairobi, Lavington",1700,3,2,Unfurnished,,2163321,False,True,active,/lavington/houses-apartments-for-rent/3bdrm-apartment-in-lavington-for-rent-qeFtIfXFs0fnMTwAV7OzHcsB.html,,"Nairobi, Lavington, 56 min ago",Lavington,Fairly Used,2,comfort,5 y 7 m on Jiji,"Spacious threee bedrooms for rent in Lavington, ready for occupation, it has good security ,quiet environment,it has borehole generator and agood security. Call"
"3bdrm Maisonette in Greenwood Garden, Mtwapa for rent",50000,per month,"Kilifi, Mtwapa",1600,3,3,Unfurnished,,1217553,False,True,active,/mtwapa/houses-apartments-for-rent/3bdrm-maisonette-in-greenwood-garden-mtwapa-for-rent-uOdQbFy0UjMuugy51fEYIyft.html,,"Kilifi, Mtwapa, 56 min ago",greenwood garden,Newly-Built,3,RAYOH MOMBASA.,6 y 1 m on Jiji,"To let 3bedroom Mtwapa in a estate with salient features are:
—all compound is fully with cabro
—2room ensuite 
—swimming pool
—garden 
—ready for occupation 
—store available 
—pantry erea"
1bdrm Apartment in Lavington for rent,70000,per month,"Nairobi, Lavington",12,1,1,Unfurnished,,597208,False,True,active,/lavington/houses-apartments-for-rent/1bdrm-apartment-in-lavington-for-rent-5KlOl5jRRG2wVFgT98j0IMNK.html,,"Nairobi, Lavington, 3 hours ago",Lavington,Newly-Built,1,Jiji User,6 y 1 m on Jiji,"This newly built one bedroom apartment is available for rent ... located in Riara road Lavington.
Features and amenities;
 ✓Fitted kitchen 
✓Backup generator 
✓Lifts
✓Swimming pool
✓Gym
✓CCTV Surveillance"
2bdrm Apartment in Ruaka for rent,35000,per month,"Kiambu, Ruaka",122,2,2,Unfurnished,,5791182,False,True,active,/ruaka-banana/houses-apartments-for-rent/2bdrm-apartment-in-ruaka-for-rent-cG93KCNharHCaQUyKazK9RDo.html,,"Kiambu, Ruaka, 3 hours ago",,Renovated,2,Sufficient Homes,1 y on Jiji,"The most spacious 2 bedrooms apartment in Ruaka for this price range. 
Has 2 balconies. 
Master ensuite. 
Extra spacious kitchen. 
Family-friendly. 
Near Quickmart, Ruaka. 
Only one unit is available. 
Kindly call or WhatsApp for more details and/or other wide range of options."
Furnished 3bdrm Apartment in Nyali for rent,120000,per month,"Mombasa, Nyali",252,3,2,Furnished,,1934304,False,True,active,/nyali/houses-apartments-for-rent/furnished-3bdrm-apartment-in-nyali-for-rent-94LCLOFbu2XMAsTig7Di7Lv2.html,,"Mombasa, Nyali, 57 min ago",,Fairly Used,2,Kruss,6 y 1 m on Jiji,"Spacious, modernly furnished 3 bedroom apartment for LONG TERM RENTAL in nyali area
Master bedroom en suite
Guest bedroom has twin beds
Fully equipped kitchen
Quiet, secure environment
Good speed WiFi
Rent is inclusive of power and house keeping."
